% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=56374, Thu Jul 25 12:03:47 2019
219 2190 -0.38167510018265227 -0.0027842067223471695 0.009447688986604728 0.27083916235191813 1 1 1 1 1 1 1 1 1 1
220 2200 -0.3520532751316488 -0.007943464141261928 0.00015152077400952486 0.2923136634061088 1 1 1 1 1 1 1 1 1 1
221 2210 -0.31621593726552766 -0.0031761520898662137 0.01369133735677943 0.28881572126533 1 1 1 1 1 1 1 1 1 1
222 2220 -0.23812809891064524 -0.00744112370656429 0.014380988797711847 0.2862619677511657 1 1 1 1 1 1 1 1 1 1
223 2230 -0.22629766060470424 -0.0001755482265556212 0.0007508233160511836 0.2653439676698806 1 1 1 1 1 1 1 1 1 1
224 2240 -0.237907098807205 -0.0076372675357221295 0.004789905824449919 0.26327353367456546 1 1 1 1 1 1 1 1 1 1
225 2250 -0.22232164922397193 -0.0036339024840186195 0.003791231677857524 0.29436601190519 1 1 1 1 1 1 1 1 1 1
226 2260 -0.20804493576325458 -0.006783234934411682 0.015279819079501171 0.305900662669714 1 1 1 1 1 1 1 1 1 1
227 2270 -0.2100371244888375 -0.008211827258962053 0.007136110778948643 0.29245985914628664 1 1 1 1 1 1 1 1 1 1
228 2280 -0.19653939073233526 -0.008660205529140723 0.003214106604754527 0.2901178834186019 1 1 1 1 1 1 1 1 1 1
229 2290 -0.19488743543338918 -0.01506463133214757 0.0019071933162287508 0.27689719226192827 1 1 1 1 1 1 1 1 1 1
230 2300 -0.2219939316374756 -0.0012470731762425347 0.003791388624170903 0.29000001063219355 1 1 1 1 1 1 1 1 1 1
231 2310 -0.23799307373135747 -0.0008553977061980454 0.01493420676950648 0.2871680596559241 1 1 1 1 1 1 1 1 1 1
232 2320 -0.24553346679508056 -0.0009018184658108904 0.0019788799007179315 0.28747458341600957 1 1 1 1 1 1 1 1 1 1
233 2330 -0.2771603547854401 -0.0029674677790128634 0.007695203432789383 0.30434137705817654 1 1 1 1 1 1 1 1 1 1
234 2340 -0.3041303293339424 -0.015029013248538038 0.0017409075751071207 0.3039828055144155 1 1 1 1 1 1 1 1 1 1
235 2350 -0.3330124382561561 -0.00019236132489131388 0.001990313247482073 0.3052353946274137 1 1 1 1 1 1 1 1 1 1
236 2360 -0.3071466926967943 -0.001527199897690234 0.009073278262114437 0.3182310200349052 1 1 1 1 1 1 1 1 1 1
237 2370 -0.3091870877646989 -0.007748648539532765 0.010918116954827722 0.3011183394714138 1 1 1 1 1 1 1 1 1 1
238 2380 -0.27030511326943757 -0.006769319699638364 0.001070509483273219 0.3069034221739157 1 1 1 1 1 1 1 1 1 1
239 2390 -0.279650287315061 -0.01328414279672925 0.0049401998139954875 0.29477815423131626 1 1 1 1 1 1 1 1 1 1
240 2400 -0.2957754376437357 -0.013235124375627185 0.0021395400682123105 0.26152802110895335 1 1 1 1 1 1 1 1 1 1
241 2410 -0.2776413737065866 -0.007116511312040528 0.012886720271001137 0.2718681629668809 1 1 1 1 1 1 1 1 1 1
242 2420 -0.2838254841353167 -0.014530526949263642 0.0019516749751017834 0.2857004770830062 1 1 1 1 1 1 1 1 1 1
243 2430 -0.27479825832577764 -0.01684005401421705 0.004375545727087805 0.3044776106566238 1 1 1 1 1 1 1 1 1 1
244 2440 -0.23874967483306986 -0.009896709021353116 0.0005326645771411216 0.3221382436731348 1 1 1 1 1 1 1 1 1 1
245 2450 -0.21972921525866804 -0.012706471535942458 0.012857910108775263 0.32331482110044896 1 1 1 1 1 1 1 1 1 1
246 2460 -0.23162152379189332 -0.015392630466824596 0.0003244622866316901 0.31428473443971217 1 1 1 1 1 1 1 1 1 1
247 2470 -0.25127828752981596 -0.013056608688014823 0.00407367242086213 0.2900584478240646 1 1 1 1 1 1 1 1 1 1
248 2480 -0.23754466534372923 -0.007554360704945951 0.014511126394980856 0.31154318998426583 1 1 1 1 1 1 1 1 1 1
249 2490 -0.2626227481776329 -0.02534099337203319 0.00011169906662080997 0.2881915840831897 1 1 1 1 1 1 1 1 1 1
250 2500 -0.24768113824996954 -0.008258086754035492 0.012544528851710047 0.30018424292629275 1 1 1 1 1 1 1 1 1 1
251 2510 -0.24957493770596173 -0.0003811361132619918 0.006129175143180213 0.30944205011008513 1 1 1 1 1 1 1 1 1 1
252 2520 -0.24264924647225303 -0.01995272486048488 0.0030359179355243693 0.3265534524436754 1 1 1 1 1 1 1 1 1 1
253 2530 -0.2577194492691933 -0.024481950533040857 0.004232459712838854 0.3119944672414158 1 1 1 1 1 1 1 1 1 1
254 2540 -0.26398177012689406 -0.0015242384616473907 0.0034761026479930347 0.2827783681299515 1 1 1 1 1 1 1 1 1 1
255 2550 -0.25019579471557774 -0.00012972101084085698 0.014250422578950114 0.2926030343970983 1 1 1 1 1 1 1 1 1 1
256 2560 -0.2756144635933391 -0.007947483119691722 0.008669187660261705 0.2558697324659813 1 1 1 1 1 1 1 1 1 1
257 2570 -0.2780237070598659 -0.016240451794235604 0.0075913361228372505 0.24998887462982516 1 1 1 1 1 1 1 1 1 1
258 2580 -0.2719573576213153 -0.012728940120354151 0.017130971004575613 0.26924910137671715 1 1 1 1 1 1 1 1 1 1
259 2590 -0.28677533030870117 -0.012300258805240629 0.01840512324768552 0.278837678180943 1 1 1 1 1 1 1 1 1 1
260 2600 -0.2938639936828111 -0.019876861899457417 0.0027140730638651137 0.2897682898602336 1 1 1 1 1 1 1 1 1 1
261 2610 -0.2894177669286964 -0.005399697407349415 0.02075180244431235 0.28931625865918414 1 1 1 1 1 1 1 1 1 1
262 2620 -0.2777908743496839 -0.0062060510486609596 0.01743467077351556 0.3050358709226977 1 1 1 1 1 1 1 1 1 1
263 2630 -0.2680898292272822 -0.0035929701390414953 0.011522748070063085 0.3175315154149835 1 1 1 1 1 1 1 1 1 1
264 2640 -0.24036075831646572 -0.015974843737060956 0.0018040609873574978 0.2556949256728708 1 1 1 1 1 1 1 1 1 1
265 2650 -0.24335392526977717 -0.020335513136895612 0.013361099568247468 0.30048288115413585 1 1 1 1 1 1 1 1 1 1
266 2660 -0.25373880519984493 -0.007033163523723988 0.009055861808611338 0.2946284455092907 1 1 1 1 1 1 1 1 1 1
267 2670 -0.26242349297498013 -0.0016724375152060052 0.005763982597782269 0.24816494825261465 1 1 1 1 1 1 1 1 1 1
268 2680 -0.27386627405035613 -0.0014452393853782248 0.019418703808908366 0.24648104202885007 1 1 1 1 1 1 1 1 1 1
269 2690 -0.3100651763051804 -0.00047313580847430407 0.0005955030326584747 0.2786712351044906 1 1 1 1 1 1 1 1 1 1
270 2700 -0.29462165458840284 -0.0027021472810982434 0.001154077650193915 0.26456860772157925 1 1 1 1 1 1 1 1 1 1
271 2710 -0.3066791077874999 -0.004883062804440026 0.0026151584676525246 0.2634642666509101 1 1 1 1 1 1 1 1 1 1
272 2720 -0.2858649752924636 -0.0015812352141259802 0.00563610272445406 0.26616979103650956 1 1 1 1 1 1 1 1 1 1
273 2730 -0.3033977325067808 -0.006158245506492321 0.0030148394400216815 0.2636408180760409 1 1 1 1 1 1 1 1 1 1
274 2740 -0.2675353720354364 -0.007468897730263144 0.002956084732264085 0.26635714976215197 1 1 1 1 1 1 1 1 1 1
